Python/ceval.c	format_kwargs_error
Python/ceval.c	format_exc_check_arg
Python/ceval.c	format_exc_unbound
Python/ceval.c	format_awaitable_error
Python/ceval_gil.c	COMPUTE_EVAL_BREAKER
Python/ceval_gil.c	SIGNAL_PENDING_CALLS
Python/ceval_gil.c	UNSIGNAL_PENDING_CALLS
Python/ceval_gil.c	SIGNAL_PENDING_SIGNALS
Python/ceval_gil.c	UNSIGNAL_PENDING_SIGNALS
Python/ceval_gil.c	UNSIGNAL_ASYNC_EXC
Python/ceval_gil.c	_next_pending_call
Python/ceval_gil.c	_pop_pending_call
Python/ceval_gil.c	handle_signals
Python/ceval_gil.c	maybe_has_pending_calls
Python/ceval_gil.c	_make_pending_calls
Python/ceval_gil.c	make_pending_calls
Python/ceval_gil.c	_Py_HandlePending
Python/context.c	_PyContext_ClearFreeList
Python/errors.c	_PyErr_SetRaisedException
Python/errors.c	_PyErr_GetRaisedException
Python/errors.c	_PyErr_SetImportErrorSubclassWithNameFrom
Python/errors.c	_PyErr_SetImportErrorWithNameFrom
Python/frame.c	_PyFrame_MakeAndSetFrameObject
Python/frame.c	_PyFrame_Copy
Python/frame.c	take_ownership
Python/frame.c	_PyFrame_ClearExceptCode
Python/import.c	_PyImport_IsDefaultImportFunc
Python/instrumentation.c	_PyInstrumentation_DISABLE
Python/instrumentation.c	_PyInstrumentation_MISSING
Python/instrumentation.c	EVENT_FOR_OPCODE
Python/instrumentation.c	DE_INSTRUMENT
Python/instrumentation.c	INSTRUMENTED_OPCODES
Python/instrumentation.c	opcode_has_event
Python/instrumentation.c	is_instrumented
Python/instrumentation.c	monitors_sub
Python/instrumentation.c	local_union
Python/instrumentation.c	monitors_are_empty
Python/instrumentation.c	multiple_tools
Python/instrumentation.c	compute_line_delta
Python/instrumentation.c	compute_line
Python/instrumentation.c	instruction_length
Python/instrumentation.c	_Py_GetBaseOpcode
Python/instrumentation.c	de_instrument
Python/instrumentation.c	de_instrument_line
Python/instrumentation.c	de_instrument_per_instruction
Python/instrumentation.c	instrument
Python/instrumentation.c	instrument_line
Python/instrumentation.c	instrument_per_instruction
Python/instrumentation.c	remove_tools
Python/instrumentation.c	remove_line_tools
Python/instrumentation.c	add_tools
Python/instrumentation.c	add_line_tools
Python/instrumentation.c	add_per_instruction_tools
Python/instrumentation.c	remove_per_instruction_tools
Python/instrumentation.c	call_one_instrument
Python/instrumentation.c	MOST_SIGNIFICANT_BITS
Python/instrumentation.c	most_significant_bit
Python/instrumentation.c	is_version_up_to_date
Python/instrumentation.c	get_tools_for_instruction
Python/instrumentation.c	event_names
Python/instrumentation.c	call_instrumentation_vector
Python/instrumentation.c	_Py_call_instrumentation
Python/instrumentation.c	_Py_call_instrumentation_arg
Python/instrumentation.c	_Py_call_instrumentation_2args
Python/instrumentation.c	_Py_call_instrumentation_jump
Python/instrumentation.c	call_instrumentation_vector_protected
Python/instrumentation.c	_Py_call_instrumentation_exc2
Python/instrumentation.c	_Py_Instrumentation_GetLine
Python/instrumentation.c	_Py_call_instrumentation_line
Python/instrumentation.c	_Py_call_instrumentation_instruction
Python/instrumentation.c	initialize_tools
Python/instrumentation.c	initialize_lines
Python/instrumentation.c	initialize_line_tools
Python/instrumentation.c	allocate_instrumentation_data
Python/instrumentation.c	update_instrumentation_data
Python/instrumentation.c	super_instructions
Python/instrumentation.c	is_super_instruction
Python/instrumentation.c	_Py_Instrument
Python/intrinsics.c	no_intrinsic
Python/intrinsics.c	print_expr
Python/intrinsics.c	import_all_from
Python/intrinsics.c	import_star
Python/intrinsics.c	stopiteration_error
Python/intrinsics.c	unary_pos
Python/intrinsics.c	list_to_tuple
Python/intrinsics.c	make_typevar
Python/intrinsics.c	_PyIntrinsics_UnaryFunctions
Python/intrinsics.c	prep_reraise_star
Python/intrinsics.c	make_typevar_with_bound
Python/intrinsics.c	make_typevar_with_constraints
Python/intrinsics.c	_PyIntrinsics_BinaryFunctions
Python/pystate.c	allocate_chunk
Python/pystate.c	push_chunk
Python/pystate.c	_PyThreadState_PushFrame
Python/pystate.c	_PyThreadState_PopFrame
Python/specialize.c	specialize_module_load_attr
Python/specialize.c	_Py_Specialize_LoadSuperAttr
Python/specialize.c	analyze_descriptor
Python/specialize.c	specialize_dict_access
Python/specialize.c	_Py_Specialize_LoadAttr
Python/specialize.c	_Py_Specialize_StoreAttr
Python/specialize.c	specialize_class_load_attr
Python/specialize.c	specialize_attr_loadmethod
Python/specialize.c	_Py_Specialize_LoadGlobal
Python/specialize.c	function_kind
Python/specialize.c	function_check_args
Python/specialize.c	function_get_version
Python/specialize.c	type_get_version
Python/specialize.c	_Py_Specialize_BinarySubscr
Python/specialize.c	_Py_Specialize_StoreSubscr
Python/specialize.c	specialize_class_call
Python/specialize.c	specialize_method_descriptor
Python/specialize.c	specialize_py_call
Python/specialize.c	specialize_c_call
Python/specialize.c	_Py_Specialize_Call
Python/specialize.c	_Py_Specialize_BinaryOp
Python/specialize.c	_Py_Specialize_CompareOp
Python/specialize.c	_Py_Specialize_UnpackSequence
Python/specialize.c	_Py_Specialize_ForIter
Python/specialize.c	_Py_Specialize_Send
